route_id,source_city_id,destination_city_id,mode,submode,distance_km,duration_minutes,availability_status,cost_general,cost_sleeper,cost_ac3,cost_ac2,cost_ac1,cost_is_estimated,source_dataset,source_quality,raw_route_key
flight:bikaner:kadapa,city-bikaner,city-kadapa,flight,flight_standard,1604.38,148,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Kadapa
flight:bikaner:khajuraho,city-bikaner,city-khajuraho,flight,flight_standard,748.52,83,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Khajuraho
flight:bikaner:kochi,city-bikaner,city-kochi,flight,flight_standard,2012.14,180,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Kochi
flight:bikaner:kolkata,city-bikaner,city-kolkata,flight,flight_standard,1632.96,151,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Kolkata
flight:bikaner:kozhikode-calicut,city-bikaner,city-kozhikode-calicut,flight,flight_standard,1896.8,171,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Kozhikode (Calicut)
flight:bikaner:mangaluru-mangalore,city-bikaner,city-mangaluru-mangalore,flight,flight_standard,1681.94,154,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Mangaluru (Mangalore)
flight:bikaner:mumbai,city-bikaner,city-mumbai,flight,flight_standard,992.93,101,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Mumbai
flight:bikaner:nashik,city-bikaner,city-nashik,flight,flight_standard,896.59,94,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Nashik
flight:bikaner:prayagraj-allahabad,city-bikaner,city-prayagraj-allahabad,flight,flight_standard,885.21,93,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Prayagraj (Allahabad)
flight:bikaner:siliguri,city-bikaner,city-siliguri,flight,flight_standard,1490.33,140,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Siliguri
flight:bikaner:vadodara,city-bikaner,city-vadodara,flight,flight_standard,632.49,74,available,,,,,,False,flight_csv_sanitized,medium,Bikaner::Vadodara
flight:chandigarh:agartala,city-chandigarh,city-agartala,flight,flight_standard,1612.63,149,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Agartala
flight:chandigarh:agatti-island-lakshadweep,city-chandigarh,city-agatti-island-lakshadweep,flight,flight_standard,2257.66,199,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Agatti Island (Lakshadweep)
flight:chandigarh:agra,city-chandigarh,city-agra,flight,flight_standard,407.13668156096,56,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Agra
flight:chandigarh:ahmedabad,city-chandigarh,city-ahmedabad,flight,flight_standard,941.620711863678,97,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Ahmedabad
flight:chandigarh:aizawl,city-chandigarh,city-aizawl,flight,flight_standard,1736.94,159,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Aizawl
flight:chandigarh:akola,city-chandigarh,city-akola,flight,flight_standard,1113.23,111,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Akola
flight:chandigarh:allahabad,city-chandigarh,city-allahabad,flight,flight_standard,757.229628439113,83,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Allahabad
flight:chandigarh:amritsar,city-chandigarh,city-amritsar,flight,flight_standard,221.348333023575,42,unavailable,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Amritsar
flight:chandigarh:aurangabad,city-chandigarh,city-aurangabad,flight,flight_standard,1210.02345007813,118,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Aurangabad
flight:chandigarh:bathinda,city-chandigarh,city-bathinda,flight,flight_standard,184.41,39,unavailable,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bathinda
flight:chandigarh:belagavi-belgaum,city-chandigarh,city-belagavi-belgaum,flight,flight_standard,1662.34,153,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Belagavi (Belgaum)
flight:chandigarh:bellary,city-chandigarh,city-bellary,flight,flight_standard,1722.62,158,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bellary
flight:chandigarh:bengaluru,city-chandigarh,city-bengaluru,flight,flight_standard,1945.4764030816,175,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Bengaluru
flight:chandigarh:bhavnagar,city-chandigarh,city-bhavnagar,flight,flight_standard,1093.05,109,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bhavnagar
flight:chandigarh:bhopal,city-chandigarh,city-bhopal,flight,flight_standard,823.51,88,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bhopal
flight:chandigarh:bhubaneswar,city-chandigarh,city-bhubaneswar,flight,flight_standard,1469.32,138,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bhubaneswar
flight:chandigarh:bhuj,city-chandigarh,city-bhuj,flight,flight_standard,1082.66,108,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bhuj
flight:chandigarh:bikaner,city-chandigarh,city-bikaner,flight,flight_standard,449.7,60,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Bikaner
flight:chandigarh:chennai,city-chandigarh,city-chennai,flight,flight_standard,1997.42741308557,179,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Chennai
flight:chandigarh:coimbatore,city-chandigarh,city-coimbatore,flight,flight_standard,2184.44362602475,193,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Coimbatore
flight:chandigarh:cooch-behar,city-chandigarh,city-cooch-behar,flight,flight_standard,1327.73,127,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Cooch Behar
flight:chandigarh:dabolim-vasco-da-gama,city-chandigarh,city-dabolim-vasco-da-gama,flight,flight_standard,1726.7,158,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dabolim (Vasco da Gama)
flight:chandigarh:daporijo,city-chandigarh,city-daporijo,flight,flight_standard,1711.28,157,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Daporijo
flight:chandigarh:dehradun,city-chandigarh,city-dehradun,flight,flight_standard,124.94,35,unavailable,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dehradun
flight:chandigarh:delhi,city-chandigarh,city-delhi,flight,flight_standard,237.370097548157,43,unavailable,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::New Delhi
flight:chandigarh:dhanbad,city-chandigarh,city-dhanbad,flight,flight_standard,1222.97,119,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dhanbad
flight:chandigarh:dharamshala-kangra,city-chandigarh,city-dharamshala-kangra,flight,flight_standard,187.58,39,unavailable,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dharamshala / Kangra
flight:chandigarh:dibrugarh,city-chandigarh,city-dibrugarh,flight,flight_standard,1804.0,164,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dibrugarh
flight:chandigarh:dimapur,city-chandigarh,city-dimapur,flight,flight_standard,1743.57,159,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Dimapur
flight:chandigarh:diu,city-chandigarh,city-diu,flight,flight_standard,1253.71,121,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Diu
flight:chandigarh:gaya,city-chandigarh,city-gaya,flight,flight_standard,1037.63,105,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Gaya
flight:chandigarh:gorakhpur,city-chandigarh,city-gorakhpur,flight,flight_standard,781.34,85,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Gorakhpur
flight:chandigarh:guna,city-chandigarh,city-guna,flight,flight_standard,670.04,77,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Guna
flight:chandigarh:guwahati,city-chandigarh,city-guwahati,flight,flight_standard,1531.97498309244,143,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Guwahati
flight:chandigarh:gwalior,city-chandigarh,city-gwalior,flight,flight_standard,506.853015657831,64,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Gwalior
flight:chandigarh:hisar,city-chandigarh,city-hisar,flight,flight_standard,193.3,40,unavailable,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Hisar
flight:chandigarh:hubballi-hubli,city-chandigarh,city-hubballi-hubli,flight,flight_standard,1711.98,157,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Hubballi (Hubli)
flight:chandigarh:hubli,city-chandigarh,city-hubli,flight,flight_standard,1711.98100419694,157,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Hubli
flight:chandigarh:hyderabad,city-chandigarh,city-hyderabad,flight,flight_standard,1502.98971208681,141,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Hyderabad
flight:chandigarh:indore,city-chandigarh,city-indore,flight,flight_standard,889.003041613468,93,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Indore
flight:chandigarh:jaipur,city-chandigarh,city-jaipur,flight,flight_standard,439.413698678799,59,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Jaipur
flight:chandigarh:jodhpur,city-chandigarh,city-jodhpur,flight,flight_standard,612.02093725737,72,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Jodhpur
flight:chandigarh:kadapa,city-chandigarh,city-kadapa,flight,flight_standard,1808.13,164,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Kadapa
flight:chandigarh:khajuraho,city-chandigarh,city-khajuraho,flight,flight_standard,719.78,80,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Khajuraho
flight:chandigarh:kochi,city-chandigarh,city-kochi,flight,flight_standard,2282.03,201,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Kochi
flight:chandigarh:kolkata,city-chandigarh,city-kolkata,flight,flight_standard,1459.72794570774,137,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Kolkata
flight:chandigarh:kozhikode-calicut,city-chandigarh,city-kozhikode-calicut,flight,flight_standard,2173.91,192,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Kozhikode (Calicut)
flight:chandigarh:lucknow,city-chandigarh,city-lucknow,flight,flight_standard,589.731245500119,70,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Lucknow
flight:chandigarh:madurai,city-chandigarh,city-madurai,flight,flight_standard,2320.88466904108,204,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Madurai
flight:chandigarh:mangaluru-mangalore,city-chandigarh,city-mangaluru-mangalore,flight,flight_standard,1979.12,177,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Mangaluru (Mangalore)
flight:chandigarh:mumbai,city-chandigarh,city-mumbai,flight,flight_standard,1346.66129485668,129,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Chandigarh::Mumbai
flight:chandigarh:mysore,city-chandigarh,city-mysore,flight,flight_standard,2043.25418251976,182,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Mysore
flight:chandigarh:nagpur,city-chandigarh,city-nagpur,flight,flight_standard,1089.39268855539,109,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Nagpur
flight:chandigarh:nashik,city-chandigarh,city-nashik,flight,flight_standard,1227.74,119,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Nashik
flight:chandigarh:patna,city-chandigarh,city-patna,flight,flight_standard,989.608789404538,101,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Patna
flight:chandigarh:prayagraj-allahabad,city-chandigarh,city-prayagraj-allahabad,flight,flight_standard,757.23,83,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Prayagraj (Allahabad)
flight:chandigarh:pune,city-chandigarh,city-pune,flight,flight_standard,1375.63322201769,131,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Pune
flight:chandigarh:raipur,city-chandigarh,city-raipur,flight,flight_standard,1164.8629464505,115,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Raipur
flight:chandigarh:rajkot,city-chandigarh,city-rajkot,flight,flight_standard,1105.70655741205,110,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Rajkot
flight:chandigarh:ranchi,city-chandigarh,city-ranchi,flight,flight_standard,1175.01404025862,115,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Ranchi
flight:chandigarh:siliguri,city-chandigarh,city-siliguri,flight,flight_standard,1208.08,118,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Siliguri
flight:chandigarh:srinagar,city-chandigarh,city-srinagar,flight,flight_standard,416.426320813705,57,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Srinagar
flight:chandigarh:tiruchirappalli,city-chandigarh,city-tiruchirappalli,flight,flight_standard,2222.96041993024,196,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Tiruchirappalli
flight:chandigarh:vadodara,city-chandigarh,city-vadodara,flight,flight_standard,993.9,101,available,,,,,,False,flight_csv_sanitized,medium,Chandigarh::Vadodara
flight:chandigarh:varanasi,city-chandigarh,city-varanasi,flight,flight_standard,830.785666961058,89,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Varanasi
flight:chandigarh:vijayawada,city-chandigarh,city-vijayawada,flight,flight_standard,1624.43577845782,150,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chandigarh::Vijayawada
flight:chennai:agra,city-chennai,city-agra,flight,flight_standard,1592.86135267222,148,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Agra
flight:chennai:ahmedabad,city-chennai,city-ahmedabad,flight,flight_standard,1375.00331481482,131,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Ahmedabad
flight:chennai:allahabad,city-chennai,city-allahabad,flight,flight_standard,1394.95737042435,132,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Allahabad
flight:chennai:amritsar,city-chennai,city-amritsar,flight,flight_standard,2152.75698176642,191,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Amritsar
flight:chennai:aurangabad,city-chennai,city-aurangabad,flight,flight_standard,918.710146931735,96,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Aurangabad
flight:chennai:bengaluru,city-chennai,city-bengaluru,flight,flight_standard,267.324497284192,46,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Bangalore
flight:chennai:chandigarh,city-chennai,city-chandigarh,flight,flight_standard,1997.42741308557,179,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Chandigarh
flight:chennai:coimbatore,city-chennai,city-coimbatore,flight,flight_standard,403.199942552983,56,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Coimbatore
flight:chennai:delhi,city-chennai,city-delhi,flight,flight_standard,1760.56324408699,160,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Delhi
flight:chennai:guwahati,city-chennai,city-guwahati,flight,flight_standard,1885.11222471308,170,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Guwahati
flight:chennai:gwalior,city-chennai,city-gwalior,flight,flight_standard,1493.88922158824,140,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Gwalior
flight:chennai:hubli,city-chennai,city-hubli,flight,flight_standard,607.824003861736,72,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Hubli
flight:chennai:hyderabad,city-chennai,city-hyderabad,flight,flight_standard,508.76624521537,64,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Hyderabad
flight:chennai:indore,city-chennai,city-indore,flight,flight_standard,1177.3783710553,116,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Indore
flight:chennai:jaipur,city-chennai,city-jaipur,flight,flight_standard,1604.49865537341,148,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Jaipur
flight:chennai:jodhpur,city-chennai,city-jodhpur,flight,flight_standard,1653.06766416219,152,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Jodhpur
flight:chennai:kolkata,city-chennai,city-kolkata,flight,flight_standard,1385.46497294461,132,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Kolkata
flight:chennai:lucknow,city-chennai,city-lucknow,flight,flight_standard,1534.32548963067,143,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Lucknow
flight:chennai:madurai,city-chennai,city-madurai,flight,flight_standard,416.296327699604,57,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Madurai
flight:chennai:mumbai,city-chennai,city-mumbai,flight,flight_standard,1033.45381481891,104,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Mumbai
flight:chennai:mysore,city-chennai,city-mysore,flight,flight_standard,388.713169519647,55,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Mysore
flight:chennai:nagpur,city-chennai,city-nagpur,flight,flight_standard,909.181762867182,95,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Nagpur
flight:chennai:patna,city-chennai,city-patna,flight,flight_standard,1494.24931992891,140,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Patna
flight:chennai:pune,city-chennai,city-pune,flight,flight_standard,912.926828556879,95,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Pune
flight:chennai:raipur,city-chennai,city-raipur,flight,flight_standard,927.274808272633,96,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Raipur
flight:chennai:rajkot,city-chennai,city-rajkot,flight,flight_standard,1435.48869104673,135,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Rajkot
flight:chennai:ranchi,city-chennai,city-ranchi,flight,flight_standard,1271.59897903895,123,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Ranchi
flight:chennai:srinagar,city-chennai,city-srinagar,flight,flight_standard,2400.22019844925,210,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Srinagar
flight:chennai:tiruchirappalli,city-chennai,city-tiruchirappalli,flight,flight_standard,293.357918305223,48,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Tiruchirappalli
flight:chennai:varanasi,city-chennai,city-varanasi,flight,flight_standard,1414.64196687972,134,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Varanasi
flight:chennai:vijayawada,city-chennai,city-vijayawada,flight,flight_standard,400.263680908189,56,unknown,,,,,,False,flight_xlsx_sanitized,medium,Chennai::Vijayawada
flight:coimbatore:agartala,city-coimbatore,city-agartala,flight,flight_standard,2074.2,185,available,,,,,,False,flight_csv_sanitized,medium,Coimbatore::Agartala
flight:coimbatore:agatti-island-lakshadweep,city-coimbatore,city-agatti-island-lakshadweep,flight,flight_standard,530.97,66,available,,,,,,False,flight_csv_sanitized,medium,Coimbatore::Agatti Island (Lakshadweep)
flight:coimbatore:agra,city-coimbatore,city-agra,flight,flight_standard,1795.87664110985,163,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Coimbatore::Agra
flight:coimbatore:ahmedabad,city-coimbatore,city-ahmedabad,flight,flight_standard,1417.81121941934,134,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Coimbatore::Ahmedabad
flight:coimbatore:aizawl,city-coimbatore,city-aizawl,flight,flight_standard,2178.5,193,available,,,,,,False,flight_csv_sanitized,medium,Coimbatore::Aizawl
flight:coimbatore:akola,city-coimbatore,city-akola,flight,flight_standard,1071.44,107,available,,,,,,False,flight_csv_sanitized,medium,Coimbatore::Akola
